date,name,price,,
,,,2017-12-19,1200
,,,2017-12-20,1200
,,,2017-12-21,1200
,,,2017-12-22,1200
,,,2017-12-23,1200
,,,2017-12-24,1200
,,,2017-12-25,1140
,,,2017-12-26,1140
,,,2017-12-27,1140
,,,2017-12-28,1140
,,,2017-12-29,1140
,,,2017-12-30,1140
,,,2017-12-31,1140
,,,2018-1-1,1304
,,,2018-1-2,1304
,,,2018-1-3,1304
,,,2018-1-4,1304
,,,2018-1-5,1304
,,,2018-1-6,1304
,,,2018-1-7,1304
,,,2018-1-8,1352
,,,2018-1-9,1352
,,,2018-1-10,1352
,,,2018-1-11,1352
,,,2018-1-12,1352
,,,2018-1-13,1352
,,,2018-1-14,1352
,,,2018-1-15,1352
,,,2018-1-16,1352
,,,2018-1-17,1352
,,,2018-1-18,1352
,,,2018-1-19,1352
,,,2018-1-20,1352
,,,2018-1-21,1352
,,,2018-1-22,1304
,,,2018-1-23,1304
,,,2018-1-24,1304
,,,2018-1-25,1304
,,,2018-1-26,1304
,,,2018-1-27,1304
,,,2018-1-28,1304
,,,2018-1-29,742.95
,,,2018-1-30,742.95
,,,2018-1-31,742.95
,,,2018-2-1,742.95
,,,2018-2-2,742.95
,,,2018-2-3,742.95
,,,2018-2-4,742.95
,,,2018-2-5,1242
,,,2018-2-6,1242
,,,2018-2-7,1242
,,,2018-2-8,1242
,,,2018-2-9,1242
,,,2018-2-10,1242
,,,2018-2-11,1242
,,,2018-2-12,1242
,,,2018-2-13,1242
,,,2018-2-14,1242
,,,2018-2-15,1242
,,,2018-2-16,1242
,,,2018-2-17,1242
,,,2018-2-18,1242
,,,2018-2-19,1120
,,,2018-2-20,1120
,,,2018-2-21,1120
,,,2018-2-22,1120
,,,2018-2-23,1120
,,,2018-2-24,1120
,,,2018-2-25,1120
,,,2018-2-26,940
,,,2018-2-27,940
,,,2018-2-28,940
,,,2018-3-1,940
,,,2018-3-2,940
,,,2018-3-3,940
,,,2018-3-4,940
,,,2018-3-5,940
,,,2018-3-6,940
,,,2018-3-7,940
,,,2018-3-8,940
,,,2018-3-9,940
,,,2018-3-10,940
,,,2018-3-11,940
,,,2018-3-12,1160
,,,2018-3-13,1160
,,,2018-3-14,1160
,,,2018-3-15,1160
,,,2018-3-16,1160
,,,2018-3-17,1160
,,,2018-3-18,1160
,,,2018-3-19,1111
,,,2018-3-20,1111
,,,2018-3-21,1111
,,,2018-3-22,1111
,,,2018-3-23,1111
,,,2018-3-24,1111
,,,2018-3-25,1111
,,,2018-3-26,1150
,,,2018-3-27,1150
,,,2018-3-28,1150
,,,2018-3-29,1150
,,,2018-3-30,1150
,,,2018-3-31,1150
,,,2018-4-1,1150
,,,2018-4-2,1226
,,,2018-4-3,1226
