date,name,price,,
,,,2022-11-23,1224.322991
,,,2022-11-24,1224.322991
,,,2022-11-25,1224.322991
,,,2022-11-26,1224.322991
,,,2022-11-27,1224.322991
,,,2022-11-28,1224.322991
,,,2022-11-29,1224.322991
,,,2022-11-30,1224.322991
,,,2022-12-1,1420.35
,,,2022-12-2,1420.35
,,,2022-12-3,1420.35
,,,2022-12-4,1420.35
,,,2022-12-5,1420.35
,,,2022-12-6,1420.35
,,,2022-12-7,1420.35
,,,2022-12-8,1420.35
,,,2022-12-9,1420.35
,,,2022-12-10,1420.35
,,,2022-12-11,1420.35
,,,2022-12-12,1420.35
,,,2022-12-13,1420.35
,,,2022-12-14,1420.35
,,,2022-12-15,1420.35
,,,2022-12-16,1420.35
,,,2022-12-17,1420.35
,,,2022-12-18,1420.35
,,,2022-12-19,1420.35
,,,2022-12-20,1420.35
,,,2022-12-21,1420.35
,,,2022-12-22,1420.35
,,,2022-12-23,1420.35
,,,2022-12-24,1420.35
,,,2022-12-25,1420.35
,,,2022-12-26,1420.35
,,,2022-12-27,1420.35
,,,2022-12-28,1420.35
,,,2022-12-29,1420.35
,,,2022-12-30,1420.35
,,,2022-12-31,1420.35
,,,2023-1-1,1309.73
,,,2023-1-2,1309.73
,,,2023-1-3,1309.73
,,,2023-1-4,1309.73
,,,2023-1-5,1309.73
,,,2023-1-6,1309.73
,,,2023-1-7,1309.73
,,,2023-1-8,1309.73
,,,2023-1-9,1309.73
,,,2023-1-10,1309.73
,,,2023-1-11,1309.73
,,,2023-1-12,1309.73
,,,2023-1-13,1309.73
,,,2023-1-14,1309.73
,,,2023-1-15,1309.73
,,,2023-1-16,1309.73
,,,2023-1-17,1309.73
,,,2023-1-18,1309.73
,,,2023-1-19,1309.73
,,,2023-1-20,1309.73
,,,2023-1-21,1309.73
,,,2023-1-22,1309.73
,,,2023-1-23,1309.73
,,,2023-1-24,1309.73
,,,2023-1-25,1309.73
,,,2023-1-26,1309.73
,,,2023-1-27,1309.73
,,,2023-1-28,1309.73
,,,2023-1-29,1309.73
,,,2023-1-30,1309.73
,,,2023-1-31,1309.73
,,,2023-2-1,1267.26
,,,2023-2-2,1267.26
,,,2023-2-3,1267.26
,,,2023-2-4,1267.26
,,,2023-2-5,1267.26
,,,2023-2-6,1267.26
,,,2023-2-7,1267.26
,,,2023-2-8,1267.26
,,,2023-2-9,1267.26
,,,2023-2-10,1267.26
,,,2023-2-11,1267.26
,,,2023-2-12,1267.26
,,,2023-2-13,1267.26
,,,2023-2-14,1267.26
,,,2023-2-15,1267.26
,,,2023-2-16,1267.26
,,,2023-2-17,1267.26
,,,2023-2-18,1267.26
,,,2023-2-19,1267.26
,,,2023-2-20,1267.26
,,,2023-2-21,1267.26
,,,2023-2-22,1267.26
,,,2023-2-23,1267.26
,,,2023-2-24,1267.26
,,,2023-2-25,1267.26
,,,2023-2-26,1267.26
,,,2023-2-27,1267.26
,,,2023-2-28,1267.26
,,,2023-3-1,1214.690265
,,,2023-3-2,1214.690265
,,,2023-3-3,1214.690265
,,,2023-3-4,1214.690265
,,,2023-3-5,1214.690265
,,,2023-3-6,1214.690265
,,,2023-3-7,1214.690265
,,,2023-3-8,1214.690265
,,,2023-3-9,1214.690265
,,,2023-3-10,1214.690265
,,,2023-3-11,1214.690265
,,,2023-3-12,1214.690265
,,,2023-3-13,1214.690265
,,,2023-3-14,1214.690265
,,,2023-3-15,1214.690265
